State_Name,Year,Polling_Date,Seat,Poll,District,LB_Name,LB_Type,LB_Code,Ward_No,Ward_Name,Ward_Reservation,OSN,Candidate_Name,Father_Husband_Name,Candidate_Name_O,Father_Husband_Name_O,Gender,Age,Category,Party_ID,Party_Name,Party_Abbreviation,Education,Votes,Position,Status,N_Cand,Valid_Votes,Vote_Share_Percentage,Deposit_Lost,Total_Electors,Total_Votes,Rejected_Votes,Voter_Turnout_Percentage,Notes,Affidavit 
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,113,PRABHAG NO 113 ,,,Badhe Deepmala Baban,,,,,,,18691,Shivsena,SHS,,8361,1,,12,23138,36.135,,,23138,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,113,PRABHAG NO 113 ,,,MUKHIYA SITA TIKARAM,,,,,,,1605,Bhartiya Janata Party,BJP,,4115,2,,12,23138,17.785,,,23138,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,113,PRABHAG NO 113 ,,,SAWANT NIVEDITA NILESH,,,,,,,1605,Indian National Congress,BJP,,2808,3,,12,23138,12.136,,,23138,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,113,PRABHAG NO 113 ,,,Ghogale Namrata Narayan,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,2348,4,,12,23138,10.148,,,23138,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,113,PRABHAG NO 113 ,,,Jaiswal Manju Ravindra,,,,,,,10809,Independent,IND,,2093,5,,12,23138,9.046,,,23138,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,113,PRABHAG NO 113 ,,,Rajbhoj Jyoti Anil,,,,,,,10809,Independent,IND,,829,6,,12,23138,3.583,,,23138,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,113,PRABHAG NO 113 ,,,Mane Sweta Santosh,,,,,,,10809,Independent,IND,,759,7,,12,23138,3.28,,,23138,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,113,PRABHAG NO 113 ,,,DHURI JIVITA JAYWANT,,,,,,,10809,Independent,IND,,473,8,,12,23138,2.044,,,23138,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,113,PRABHAG NO 113 ,,,Kamble Sangita Netaji,,,,,,,10809,Independent,IND,,439,9,,12,23138,1.897,,,23138,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,113,PRABHAG NO 113 ,,,TAYADE MANISHA UDEBHAN,,,,,,,1875,Bharip Bahujan Mahasangh,BBM,,248,10,,12,23138,1.072,,,23138,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,113,PRABHAG NO 113 ,,,CHAVAN REVATI MAHESH,,,,,,,10809,Independent,IND,,152,11,,12,23138,0.657,,,23138,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,113,PRABHAG NO 113 ,,,THATE VIJAYA RAJU,,,,,,,16651,Bahujan Samaj Party,BSP,,101,12,,12,23138,0.437,,,23138,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,113,PRABHAG NO 113 ,,,NOTA,,,,,,,u10003,,,,412,13,,12,23138,1.781,,,23138,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,114,PRABHAG NO 114 ,,,Korgaonkar Ramesh Gajanan,,,,,,,18691,Shivsena,SHS,,9887,1,,15,25781,38.35,,,25781,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,114,PRABHAG NO 114 ,,,Majgaonkar Anisha Amol,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,8302,2,,15,25781,32.202,,,25781,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,114,PRABHAG NO 114 ,,,KORGAONKAR MILIND TUKARAM,,,,,,,1605,Bhartiya Janata Party,BJP,,1773,3,,15,25781,6.877,,,25781,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,114,PRABHAG NO 114 ,,,Margaj Vilas Manohar,,,,,,,5792,Nationalist Congress Party,NCP,,1405,4,,15,25781,5.45,,,25781,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,114,PRABHAG NO 114 ,,,Sawant Subhash Sawant,,,,,,,10809,Independent,IND,,1290,5,,15,25781,5.004,,,25781,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,114,PRABHAG NO 114 ,,,Kasle Santosh Narayan,,,,,,,10809,Independent,IND,,639,6,,15,25781,2.479,,,25781,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,114,PRABHAG NO 114 ,,,VISHWASRAO VIDHYADHAR PANDURANG,,,,,,,14635,Communist Party Of India (Marxist),CPM,,531,7,,15,25781,2.06,,,25781,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,114,PRABHAG NO 114 ,,,Sawant Rajendra Sahadev,,,,,,,1605,Indian National Congress,BJP,,437,8,,15,25781,1.695,,,25781,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,114,PRABHAG NO 114 ,,,UMALE PRAKASH ASHOK,,,,,,,10809,Independent,IND,,424,9,,15,25781,1.645,,,25781,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,114,PRABHAG NO 114 ,,,PATIL CHANDRAKANT VAMAN,,,,,,,10809,Independent,IND,,369,10,,15,25781,1.431,,,25781,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,114,PRABHAG NO 114 ,,,Vichare Prashant Tukaram,,,,,,,10809,Independent,IND,,257,11,,15,25781,0.997,,,25781,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,114,PRABHAG NO 114 ,,,GAWDE KESHAV SURYAKANT,,,,,,,10809,Independent,IND,,140,12,,15,25781,0.543,,,25781,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,114,PRABHAG NO 114 ,,,Lokhande Ajay Sudhakar,,,,,,,16651,Bahujan Samaj Party,BSP,,131,13,,15,25781,0.508,,,25781,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,114,PRABHAG NO 114 ,,,KHALSODE SANDEEP DIGAMBAR,,,,,,,10809,Independent,IND,,57,14,,15,25781,0.221,,,25781,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,114,PRABHAG NO 114 ,,,DOMBE PRATIK VISHWANATH,,,,,,,10809,Independent,IND,,34,15,,15,25781,0.132,,,25781,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,114,PRABHAG NO 114 ,,,NOTA,,,,,,,u10003,,,,105,16,,15,25781,0.407,,,25781,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,115,PRABHAG NO 115 ,,,MANE UMESH SUBHASH,,,,,,,18691,Shivsena,SHS,,8232,1,,14,24084,34.18,,,24084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,115,PRABHAG NO 115 ,,,GHADIGAONKAR JITENDRA DATTATRAY,,,,,,,1605,Bhartiya Janata Party,BJP,,4949,2,,14,24084,20.549,,,24084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,115,PRABHAG NO 115 ,,,Sarfare Vaishnavi Vijay,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,2678,3,,14,24084,11.119,,,24084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,115,PRABHAG NO 115 ,,,Rajbhoj Anil Pandit,,,,,,,10809,Independent,IND,,2503,4,,14,24084,10.393,,,24084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,115,PRABHAG NO 115 ,,,Karadkar Kashinath Damoji,,,,,,,1605,Indian National Congress,BJP,,2353,5,,14,24084,9.77,,,24084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,115,PRABHAG NO 115 ,,,QURESHI YASIN FAHIM,,,,,,,5792,Nationalist Congress Party,NCP,,1335,6,,14,24084,5.543,,,24084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,115,PRABHAG NO 115 ,,,JADHAV KISHOR BAPU,,,,,,,14635,Communist Party Of India (Marxist),CPM,,831,7,,14,24084,3.45,,,24084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,115,PRABHAG NO 115 ,,,KHARAT ASHOK SHANKAR,,,,,,,5029,Lok Janshakti Party,LJP,,445,8,,14,24084,1.848,,,24084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,115,PRABHAG NO 115 ,,,QURESHI NAWAZ JAMIL,,,,,,,16651,Bahujan Samaj Party,BSP,,191,9,,14,24084,0.793,,,24084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,115,PRABHAG NO 115 ,,,Pathare Raju Muktaram,,,,,,,10809,Independent,IND,,95,10,,14,24084,0.394,,,24084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,115,PRABHAG NO 115 ,,,WAGH RAJENDRA BHASKAR,,,,,,,10809,Independent,IND,,56,11,,14,24084,0.233,,,24084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,115,PRABHAG NO 115 ,,,Chavan Pradeep Pratap,,,,,,,10809,Independent,IND,,55,12,,14,24084,0.228,,,24084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,115,PRABHAG NO 115 ,,,Dube Dhiraj Rampyare,,,,,,,10809,Independent,IND,,45,13,,14,24084,0.187,,,24084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,115,PRABHAG NO 115 ,,,KASAR PRAKASH VASANT,,,,,,,10809,Independent,IND,,26,14,,14,24084,0.108,,,24084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,115,PRABHAG NO 115 ,,,NOTA,,,,,,,u10003,,,,290,15,,14,24084,1.204,,,24084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,116,PRABHAG NO 116 ,,,PATIL PRAMILA KAMLAKAR,,,,,,,1605,Indian National Congress,BJP,,8326,1,,11,23084,36.068,,,23084,,,,
Maharashtra,2017,21-02-2017, ,1,Mumbai City,BRIHAN MUMBAI,MC,6,116,Ward No.116 ,,,PATIL JAGRUTI PRATIK,,,,,,,1605,Bhartiya Janata Party,BJP,,11129,1,,7,19296,57.675,,,19296,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,116,PRABHAG NO 116 ,,,PATIL MEENAKSHI ASHOK,,,,,,,18691,Shivsena,SHS,,7857,2,,11,23084,34.037,,,23084,,,,
Maharashtra,2017,21-02-2017, ,1,Mumbai City,BRIHAN MUMBAI,MC,6,116,Ward No.116 ,,,Patil Minakshi Ashok,,,,,,,18691,Shivsena,SHS,,6337,2,,7,19296,32.841,,,19296,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,116,PRABHAG NO 116 ,,,DIXIT MEERA ANAND,,,,,,,1605,Bhartiya Janata Party,BJP,,3625,3,,11,23084,15.704,,,23084,,,,
Maharashtra,2017,21-02-2017, ,1,Mumbai City,BRIHAN MUMBAI,MC,6,116,Ward No.116 ,,,SINGH PRAMILA PREM,,,,,,,1605,Indian National Congress,BJP,,972,3,,7,19296,5.037,,,19296,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,116,PRABHAG NO 116 ,,,Mahadik Shweta Shyam,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,804,4,,11,23084,3.483,,,23084,,,,
Maharashtra,2017,21-02-2017, ,1,Mumbai City,BRIHAN MUMBAI,MC,6,116,Ward No.116 ,,,SAWANT BABY CHHABU,,,,,,,16651,Bahujan Samaj Party,BSP,,339,4,,7,19296,1.757,,,19296,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,116,PRABHAG NO 116 ,,,SAWANT BABY CHHABU,,,,,,,16651,Bahujan Samaj Party,BSP,,774,5,,11,23084,3.353,,,23084,,,,
Maharashtra,2017,21-02-2017, ,1,Mumbai City,BRIHAN MUMBAI,MC,6,116,Ward No.116 ,,,GAJDHANE VAISHALI SATISH,,,,,,,1074,Bahujan Mukti Party,BMUP,,206,5,,7,19296,1.068,,,19296,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,116,PRABHAG NO 116 ,,,TUPE MANISHA ANIL,,,,,,,5792,Nationalist Congress Party,NCP,,714,6,,11,23084,3.093,,,23084,,,,
Maharashtra,2017,21-02-2017, ,1,Mumbai City,BRIHAN MUMBAI,MC,6,116,Ward No.116 ,,,Jadhav Deepika Vijay,,,,,,,24549,Sambhaji Brigade,SBBGP,,51,6,,7,19296,0.264,,,19296,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,116,PRABHAG NO 116 ,,,Gajdhane Vaishali Satish,,,,,,,1074,Bahujan Mukti Party,BMUP,,256,7,,11,23084,1.109,,,23084,,,,
Maharashtra,2017,21-02-2017, ,1,Mumbai City,BRIHAN MUMBAI,MC,6,116,Ward No.116 ,,,JADHAV SMRUTEE TULSHIDAS,,,,,,,10979,Janata Dal Secular,JD(S),,49,7,,7,19296,0.254,,,19296,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,116,PRABHAG NO 116 ,,,Sawant Jayshree Arjun,,,,,,,10809,Independent,IND,,176,8,,11,23084,0.762,,,23084,,,,
Maharashtra,2017,21-02-2017, ,1,Mumbai City,BRIHAN MUMBAI,MC,6,116,Ward No.116 ,,,NOTA,,,,,,,u10003,,,,213,8,,7,19296,1.104,,,19296,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,116,PRABHAG NO 116 ,,,SHINDE VIDYA ANAND,,,,,,,1875,Bharip Bahujan Mahasangh,BBM,,152,9,,11,23084,0.658,,,23084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,116,PRABHAG NO 116 ,,,BAWA MEENAKSHI JAGANNATH,,,,,,,12285,Republican Party of India (A),RPI(A),,63,10,,11,23084,0.273,,,23084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,116,PRABHAG NO 116 ,,,SAWANT MANISHA BALU,,,,,,,10809,Independent,IND,,37,11,,11,23084,0.16,,,23084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,116,PRABHAG NO 116 ,,,NOTA,,,,,,,u10003,,,,300,12,,11,23084,1.3,,,23084,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,117,PRABHAG NO 117 ,,,KARANJE SUVARNA SAHADEV,,,,,,,18691,Shivsena,SHS,,7315,1,,6,23673,30.9,,,23673,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,117,PRABHAG NO 117 ,,,KARADE ASHWINI SANTOSH,,,,,,,1605,Bhartiya Janata Party,BJP,,5413,2,,6,23673,22.866,,,23673,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,117,PRABHAG NO 117 ,,,MANCHEKAR SUSHILA BABU,,,,,,,5792,Nationalist Congress Party,NCP,,4229,3,,6,23673,17.864,,,23673,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,117,PRABHAG NO 117 ,,,PAWASKAR SHWETA RAJESH,,,,,,,1605,Indian National Congress,BJP,,3483,4,,6,23673,14.713,,,23673,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,117,PRABHAG NO 117 ,,,PATIL DEEPALI DILIP,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,2319,5,,6,23673,9.796,,,23673,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,117,PRABHAG NO 117 ,,,PATIL DIPIKA SANTOSH,,,,,,,10809,Independent,IND,,354,6,,6,23673,1.495,,,23673,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,117,PRABHAG NO 117 ,,,NOTA,,,,,,,u10003,,,,560,7,,6,23673,2.366,,,23673,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,118,PRABHAG NO 118 ,,,SAWANT UPENDRA DATTARAM,,,,,,,18691,Shivsena,SHS,,9092,1,,15,28629,31.758,,,28629,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,118,PRABHAG NO 118 ,,,dandekar jayant vasudev,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,8852,2,,15,28629,30.92,,,28629,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,118,PRABHAG NO 118 ,,,SANGLE MANGESH EKNATH,,,,,,,1605,Bhartiya Janata Party,BJP,,4379,3,,15,28629,15.296,,,28629,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,118,PRABHAG NO 118 ,,,WAGHDHARE RAHUL DATTARAM,,,,,,,1605,Indian National Congress,BJP,,2974,4,,15,28629,10.388,,,28629,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,118,PRABHAG NO 118 ,,,KOTHAWALE SURENDRA SAMBHAJI,,,,,,,10809,Independent,IND,,609,5,,15,28629,2.127,,,28629,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,118,PRABHAG NO 118 ,,,BODAKE SACHIN MARUTI,,,,,,,5792,Nationalist Congress Party,NCP,,607,6,,15,28629,2.12,,,28629,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,118,PRABHAG NO 118 ,,,WAGHMARE SURESH HANUMANT,,,,,,,1875,Bharip Bahujan Mahasangh,BBM,,459,7,,15,28629,1.603,,,28629,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,118,PRABHAG NO 118 ,,,BHALERAO SURESH HARICHANDRA,,,,,,,12285,Republican Party of India (A),RPI(A),,450,8,,15,28629,1.572,,,28629,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,118,PRABHAG NO 118 ,,,Chandanshive Siddharth Sandipan,,,,,,,1096,bahujan republican sociolist party,BARESP,,416,9,,15,28629,1.453,,,28629,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai City,BRIHAN MUMBAI,MC,6,118,PRABHAG NO 118 ,,,JADHAV VIKEY BALASAHEB,,,,,,,10809,Independent,IND,,176,10,,15,28629,0.615,,,28629,,,,
